goal_dist,goal_sin,goal_cos,self_vx,self_vy,d1_dist,d1_sin,d1_cos,d1_vx,d1_vy,d2_dist,d2_sin,d2_cos,d2_vx,d2_vy,action_left,action_right,action_shoot
0.263,0.73,0.683,0.0,-0.0,0.102,-0.868,-0.497,0.16,-0.009,0.198,-0.861,0.509,0.275,-0.213,0.0,0.0,0
0.253,0.72,0.694,0.0,-0.0,0.102,-0.868,-0.497,0.154,-0.008,0.206,-0.828,0.561,0.269,-0.22,0.0,0.0,0
0.244,0.71,0.705,0.0,-0.0,0.102,-0.868,-0.497,0.147,-0.007,0.216,-0.794,0.608,0.264,-0.227,0.0,0.0,0
0.235,0.699,0.715,0.0,-0.0,0.102,-0.868,-0.497,0.141,-0.006,0.226,-0.759,0.651,0.258,-0.234,0.0,0.0,0
0.226,0.689,0.725,0.0,-0.0,0.102,-0.868,-0.497,0.134,-0.005,0.238,-0.726,0.688,0.252,-0.24,0.0,0.0,0
0.218,0.678,0.735,0.0,-0.0,0.102,-0.868,-0.497,0.128,-0.005,0.25,-0.693,0.72,0.246,-0.247,0.0,0.0,0
0.211,0.667,0.745,0.0,-0.0,0.102,-0.868,-0.497,0.122,-0.004,0.264,-0.678,0.735,0.102,-0.2,0.0,0.0,0
2.921,0.0,1.0,0.25,-0.0,1.071,0.27,0.963,-0.25,0.0,1.165,-0.141,0.99,-0.215,0.084,12.48,12.48,0
2.904,0.0,1.0,0.292,-0.0,1.054,0.274,0.962,-0.291,0.0,1.15,-0.137,0.991,-0.217,0.117,14.58,14.58,0
2.885,0.0,1.0,0.299,-0.0,1.036,0.279,0.96,-0.298,-0.0,1.137,-0.132,0.991,-0.183,0.132,14.93,14.93,0
2.866,-0.0,1.0,0.24,0.0,1.018,0.284,0.959,-0.24,-0.0,1.125,-0.125,0.992,-0.084,0.137,11.99,11.99,0
2.858,-0.0,1.0,0.1,0.0,1.01,0.286,0.958,-0.1,-0.002,1.128,-0.117,0.993,0.106,0.145,5.01,5.01,0
2.845,-0.0,1.0,0.266,0.0,0.998,0.289,0.957,-0.259,-0.036,1.131,-0.108,0.994,0.021,0.165,13.32,13.32,0
2.827,-0.0,1.0,0.294,0.0,0.98,0.29,0.957,-0.293,-0.079,1.131,-0.099,0.995,0.01,0.156,14.72,14.72,0
2.808,0.0,1.0,0.299,-0.0,0.959,0.29,0.957,-0.316,-0.115,1.131,-0.09,0.996,0.013,0.146,14.95,14.95,0
2.789,0.0,1.0,0.3,-0.0,0.937,0.287,0.958,-0.342,-0.146,1.131,-0.082,0.997,0.018,0.137,14.99,14.99,0
2.77,0.0,1.0,0.3,-0.0,0.912,0.284,0.959,-0.372,-0.168,1.132,-0.075,0.997,0.023,0.128,15.0,15.0,0
2.75,0.0,1.0,0.3,-0.0,0.885,0.28,0.96,-0.401,-0.182,1.133,-0.068,0.998,0.027,0.119,15.0,15.0,0
2.731,0.0,1.0,0.3,-0.0,0.856,0.275,0.961,-0.429,-0.191,1.134,-0.061,0.998,0.03,0.112,15.0,15.0,0
2.712,0.0,1.0,0.3,-0.0,0.822,0.268,0.963,-0.505,-0.257,1.136,-0.055,0.998,0.034,0.104,15.0,15.0,0
2.693,0.0,1.0,0.3,-0.0,0.786,0.26,0.966,-0.527,-0.259,1.138,-0.049,0.999,0.036,0.097,15.0,15.0,0
2.674,0.0,1.0,0.3,-0.0,0.749,0.251,0.968,-0.537,-0.254,1.14,-0.044,0.999,0.039,0.091,15.0,15.0,0
2.654,0.0,1.0,0.3,-0.0,0.711,0.241,0.97,-0.544,-0.249,1.143,-0.039,0.999,0.041,0.084,15.0,15.0,0
2.635,0.0,1.0,0.3,-0.0,0.673,0.231,0.973,-0.55,-0.244,1.145,-0.034,0.999,0.043,0.078,15.0,15.0,0
2.616,0.0,1.0,0.3,-0.0,0.635,0.221,0.975,-0.556,-0.239,1.148,-0.03,1.0,0.045,0.073,15.0,15.0,0
2.597,0.0,1.0,0.3,-0.0,0.597,0.21,0.978,-0.561,-0.235,1.151,-0.026,1.0,0.046,0.068,15.0,15.0,0
2.578,0.0,1.0,0.3,-0.0,0.559,0.197,0.98,-0.566,-0.231,1.154,-0.022,1.0,0.048,0.063,15.0,15.0,0
2.559,0.0,1.0,0.3,-0.0,0.52,0.184,0.983,-0.574,-0.233,1.157,-0.018,1.0,0.049,0.058,15.0,15.0,0
2.539,0.001,1.0,0.3,-0.0,0.482,0.169,0.986,-0.567,-0.217,1.16,-0.015,1.0,0.05,0.054,15.0,15.0,0
2.52,0.001,1.0,0.3,-0.0,0.444,0.155,0.988,-0.546,-0.178,1.163,-0.012,1.0,0.051,0.05,15.0,15.0,0
2.501,0.002,1.0,0.3,-0.001,0.41,0.146,0.989,-0.493,-0.121,1.166,-0.008,1.0,0.052,0.047,15.0,15.0,0
2.482,0.004,1.0,0.3,-0.001,0.38,0.143,0.99,-0.445,-0.079,1.17,-0.003,1.0,0.052,0.044,15.0,15.0,0
2.463,0.008,1.0,0.3,-0.002,0.353,0.146,0.989,-0.38,-0.037,1.173,0.003,1.0,0.053,0.042,15.0,15.0,0
2.444,0.014,1.0,0.3,-0.004,0.33,0.157,0.988,-0.319,-0.004,1.177,0.011,1.0,0.054,0.04,15.0,15.0,0
2.425,0.024,1.0,0.3,-0.007,0.316,0.18,0.984,-0.188,0.052,1.181,0.023,1.0,0.054,0.04,15.0,15.0,0
2.406,0.041,0.999,0.3,-0.012,0.307,0.214,0.977,-0.145,0.069,1.185,0.042,0.999,0.055,0.042,15.0,15.0,0
2.388,0.065,0.998,0.299,-0.019,0.301,0.256,0.967,-0.118,0.081,1.189,0.068,0.998,0.056,0.047,15.0,15.0,0
2.369,0.075,0.997,0.299,-0.022,0.295,0.287,0.958,-0.097,0.088,1.193,0.08,0.997,0.056,0.047,15.0,15.0,0
2.35,0.088,0.996,0.299,-0.026,0.292,0.321,0.947,-0.078,0.097,1.197,0.094,0.996,0.057,0.048,15.0,15.0,0
2.331,0.101,0.995,0.299,-0.029,0.289,0.357,0.934,-0.06,0.106,1.201,0.109,0.994,0.057,0.049,15.0,15.0,0
2.312,0.115,0.993,0.298,-0.033,0.289,0.393,0.92,-0.042,0.116,1.205,0.125,0.992,0.058,0.051,15.0,15.0,0
2.294,0.128,0.992,0.298,-0.037,0.289,0.429,0.903,-0.026,0.127,1.209,0.139,0.99,0.059,0.052,15.0,15.0,0
2.275,0.134,0.991,0.298,-0.039,0.291,0.459,0.888,-0.011,0.138,1.213,0.147,0.989,0.059,0.052,15.0,15.0,0
2.256,0.143,0.99,0.297,-0.041,0.295,0.492,0.871,0.003,0.15,1.217,0.157,0.988,0.059,0.052,15.0,15.0,0
2.237,0.151,0.988,0.297,-0.043,0.299,0.524,0.852,0.018,0.164,1.222,0.167,0.986,0.06,0.052,15.0,15.0,0
2.218,0.16,0.987,0.297,-0.045,0.306,0.557,0.831,0.03,0.179,1.226,0.177,0.984,0.06,0.052,15.0,15.0,0
2.2,0.169,0.986,0.296,-0.047,0.313,0.588,0.809,0.036,0.185,1.23,0.187,0.982,0.06,0.052,15.0,15.0,0
2.181,0.173,0.985,0.296,-0.048,0.321,0.614,0.79,0.036,0.186,1.234,0.193,0.981,0.061,0.051,15.0,15.0,0
2.162,0.179,0.984,0.296,-0.05,0.329,0.639,0.769,0.036,0.187,1.238,0.199,0.98,0.061,0.05,15.0,15.0,0
2.143,0.186,0.983,0.296,-0.051,0.333,0.664,0.748,-0.198,0.056,1.242,0.207,0.978,0.061,0.049,15.0,15.0,0
2.125,0.192,0.981,0.295,-0.053,0.327,0.694,0.72,-0.116,0.126,1.247,0.214,0.977,0.061,0.048,15.0,15.0,0
2.106,0.198,0.98,0.295,-0.054,0.317,0.725,0.688,-0.279,0.064,1.251,0.22,0.975,0.061,0.047,15.0,15.0,0
2.087,0.202,0.979,0.295,-0.054,0.304,0.757,0.653,-0.316,0.034,1.255,0.224,0.975,0.061,0.045,15.0,15.0,0
2.068,0.206,0.979,0.295,-0.055,0.289,0.789,0.614,-0.33,0.005,1.259,0.228,0.974,0.061,0.043,15.0,15.0,0
2.05,0.211,0.978,0.295,-0.056,0.273,0.82,0.572,-0.332,-0.025,1.263,0.233,0.972,0.061,0.041,15.0,15.0,0
2.031,0.215,0.977,0.295,-0.057,0.256,0.849,0.528,-0.325,-0.054,1.267,0.238,0.971,0.06,0.039,15.0,15.0,0
2.012,0.22,0.975,0.294,-0.058,0.24,0.876,0.483,-0.311,-0.077,1.271,0.242,0.97,0.059,0.036,15.0,15.0,0
1.994,0.224,0.975,0.294,-0.058,0.223,0.899,0.437,-0.292,-0.096,1.274,0.245,0.969,0.029,0.032,15.0,15.0,0
1.975,0.228,0.974,0.294,-0.059,0.207,0.921,0.391,-0.271,-0.11,1.275,0.248,0.969,-0.017,0.029,15.0,15.0,0
1.957,0.232,0.973,0.294,-0.059,0.192,0.939,0.343,-0.248,-0.12,1.272,0.252,0.968,-0.058,0.028,15.0,15.0,0
1.938,0.236,0.972,0.294,-0.06,0.178,0.955,0.295,-0.225,-0.127,1.268,0.255,0.967,-0.089,0.026,15.0,15.0,0
1.919,0.24,0.971,0.294,-0.06,0.164,0.969,0.247,-0.202,-0.13,1.262,0.258,0.966,-0.097,0.022,15.0,15.0,0
1.901,0.245,0.97,0.294,-0.061,0.151,0.98,0.199,-0.179,-0.131,1.256,0.262,0.965,-0.099,0.015,15.0,15.0,0
1.882,0.248,0.969,0.294,-0.061,0.14,0.988,0.153,-0.157,-0.129,1.245,0.264,0.964,-0.244,0.043,15.0,15.0,0
1.864,0.277,0.961,0.292,-0.069,0.129,0.996,0.091,-0.091,-0.103,1.228,0.295,0.956,-0.284,0.064,15.0,15.0,0
1.851,0.44,0.898,0.276,-0.118,0.121,0.999,-0.053,-0.041,-0.127,1.215,0.458,0.889,-0.275,0.117,15.0,15.0,0
1.836,0.534,0.846,0.263,-0.145,0.116,0.992,-0.129,-0.015,-0.094,1.201,0.553,0.833,-0.262,0.145,15.0,15.0,0
1.822,0.59,0.807,0.253,-0.161,0.112,0.986,-0.166,0.004,-0.071,1.187,0.611,0.792,-0.23,0.078,15.0,15.0,0
1.808,0.628,0.778,0.246,-0.172,0.109,0.984,-0.178,0.02,-0.053,1.174,0.647,0.762,-0.227,0.096,15.0,15.0,0
1.794,0.652,0.758,0.242,-0.178,0.108,0.985,-0.171,0.031,-0.04,1.161,0.671,0.742,-0.223,0.087,15.0,15.0,0
1.78,0.665,0.747,0.24,-0.18,0.107,0.989,-0.151,0.039,-0.032,1.148,0.684,0.73,-0.229,0.112,15.0,15.0,0
1.772,0.69,0.724,0.039,-0.031,0.106,0.998,-0.064,0.245,-0.175,1.141,0.707,0.707,-0.033,-0.009,2.52,2.52,0
1.774,0.66,0.751,-0.156,0.114,0.109,0.981,0.196,0.444,-0.316,1.142,0.676,0.736,0.155,-0.121,-13.35,-5.97,0
1.786,0.481,0.877,-0.258,0.115,0.124,0.758,0.652,0.549,-0.311,1.154,0.498,0.867,0.257,-0.117,-18.88,-9.32,0
1.803,0.273,0.962,-0.291,0.058,0.153,0.416,0.91,0.586,-0.249,1.171,0.288,0.958,0.291,-0.059,-19.81,-9.89,0
1.819,0.143,0.99,-0.299,0.02,0.184,0.183,0.983,0.493,-0.141,1.187,0.158,0.987,0.299,-0.02,-19.97,-9.98,0
1.837,-0.047,0.999,-0.298,-0.037,0.207,-0.035,0.999,0.326,0.01,1.205,-0.032,0.999,0.298,0.037,-19.99,-10.0,0
1.856,-0.267,0.964,-0.282,-0.102,0.226,-0.249,0.969,0.286,0.097,1.224,-0.253,0.968,0.282,0.102,-20.0,-10.0,0
1.873,-0.447,0.895,-0.164,-0.099,0.243,-0.411,0.912,0.165,0.099,1.241,-0.432,0.902,0.164,0.099,-13.6,-5.6,0
1.879,-0.533,0.846,-0.026,-0.019,0.249,-0.489,0.872,0.026,0.019,1.247,-0.518,0.855,0.026,0.019,-2.28,-0.94,0
1.874,-0.548,0.837,0.183,0.142,0.244,-0.513,0.858,-0.18,-0.129,1.242,-0.534,0.846,-0.183,-0.142,11.47,11.7,0
1.859,-0.554,0.832,0.227,0.178,0.23,-0.541,0.841,-0.211,-0.137,1.227,-0.542,0.84,-0.227,-0.178,14.41,14.45,0
1.844,-0.559,0.829,0.235,0.184,0.217,-0.568,0.823,-0.194,-0.121,1.212,-0.55,0.835,-0.235,-0.184,14.9,14.91,0
1.828,-0.564,0.826,0.236,0.185,0.205,-0.594,0.805,-0.165,-0.105,1.196,-0.557,0.83,-0.236,-0.185,14.98,14.98,0
1.812,-0.569,0.822,0.236,0.185,0.196,-0.618,0.786,-0.13,-0.096,1.18,-0.565,0.825,-0.236,-0.185,15.0,15.0,0
1.796,-0.574,0.819,0.236,0.185,0.189,-0.643,0.766,-0.095,-0.095,1.164,-0.572,0.82,-0.236,-0.185,15.0,15.0,0
1.781,-0.579,0.815,0.236,0.185,0.184,-0.67,0.743,-0.061,-0.101,1.148,-0.58,0.815,-0.236,-0.185,15.0,15.0,0
1.765,-0.584,0.812,0.236,0.185,0.182,-0.698,0.716,-0.031,-0.114,1.133,-0.588,0.809,-0.236,-0.185,15.0,15.0,0
1.75,-0.589,0.808,0.236,0.185,0.182,-0.728,0.685,-0.006,-0.13,1.117,-0.596,0.803,-0.236,-0.185,15.0,15.0,0
1.734,-0.595,0.804,0.236,0.185,0.184,-0.761,0.649,0.015,-0.15,1.102,-0.605,0.797,-0.236,-0.185,15.0,15.0,0
1.719,-0.6,0.8,0.236,0.185,0.188,-0.794,0.608,0.031,-0.172,1.087,-0.613,0.79,-0.236,-0.185,15.0,15.0,0
1.703,-0.605,0.796,0.236,0.185,0.194,-0.826,0.563,0.046,-0.195,1.072,-0.622,0.783,-0.236,-0.185,15.0,15.0,0
1.688,-0.611,0.792,0.236,0.185,0.201,-0.858,0.514,0.058,-0.219,1.057,-0.63,0.776,-0.236,-0.185,15.0,15.0,0
1.673,-0.616,0.787,0.236,0.185,0.211,-0.886,0.463,0.088,-0.247,1.042,-0.639,0.769,-0.236,-0.185,15.0,15.0,0
1.658,-0.622,0.783,0.236,0.185,0.224,-0.91,0.414,0.05,-0.245,1.027,-0.649,0.761,-0.236,-0.185,15.0,15.0,0
1.643,-0.628,0.778,0.236,0.185,0.225,-0.937,0.349,-0.186,-0.208,1.013,-0.658,0.753,-0.236,-0.184,15.0,15.0,0
1.628,-0.633,0.774,0.236,0.185,0.22,-0.963,0.271,-0.23,-0.19,0.998,-0.667,0.745,-0.253,-0.166,15.0,15.0,0
1.613,-0.639,0.769,0.236,0.185,0.216,-0.982,0.188,-0.241,-0.178,0.982,-0.675,0.738,-0.262,-0.136,15.0,15.0,0
1.599,-0.645,0.764,0.236,0.185,0.211,-0.995,0.102,-0.257,-0.141,0.966,-0.682,0.732,-0.26,-0.109,15.0,15.0,0
1.584,-0.651,0.759,0.236,0.185,0.206,-1.0,0.019,-0.259,-0.099,0.95,-0.688,0.726,-0.251,-0.087,15.0,15.0,0
1.569,-0.657,0.754,0.236,0.185,0.2,-0.998,-0.06,-0.248,-0.063,0.935,-0.692,0.721,-0.238,-0.071,15.0,15.0,0
1.555,-0.663,0.748,0.236,0.185,0.194,-0.991,-0.133,-0.23,-0.034,0.921,-0.697,0.717,-0.224,-0.059,15.0,15.0,0
1.541,-0.669,0.743,0.236,0.185,0.189,-0.98,-0.199,-0.207,-0.011,0.907,-0.7,0.715,-0.202,-0.01,15.0,15.0,0
1.526,-0.676,0.737,0.236,0.185,0.184,-0.966,-0.258,-0.183,0.005,0.895,-0.701,0.714,-0.182,0.004,15.0,15.0,0
1.512,-0.682,0.731,0.236,0.185,0.179,-0.951,-0.309,-0.158,0.017,0.884,-0.702,0.712,-0.18,-0.033,15.0,15.0,0
1.499,-0.613,0.79,0.253,0.161,0.174,-0.966,-0.257,-0.152,0.048,0.872,-0.635,0.772,-0.248,-0.135,19.16,10.84,0
1.484,-0.482,0.876,0.276,0.117,0.166,-0.992,-0.13,-0.14,0.122,0.857,-0.51,0.86,-0.277,-0.075,19.86,10.14,0
1.471,-0.405,0.914,0.286,0.092,0.152,-0.999,-0.043,-0.129,0.21,0.844,-0.436,0.9,-0.288,-0.08,19.98,10.02,0
1.456,-0.376,0.927,0.289,0.082,0.136,-1.0,-0.018,-0.14,0.231,0.828,-0.409,0.913,-0.3,-0.037,16.04,13.96,0
1.44,-0.386,0.923,0.288,0.083,0.127,-0.998,-0.058,-0.136,0.046,0.812,-0.421,0.907,-0.303,-0.035,15.18,14.82,0
1.425,-0.441,0.898,0.283,0.098,0.126,-0.986,-0.166,-0.145,0.004,0.796,-0.477,0.879,-0.296,-0.025,15.03,14.97,0
1.409,-0.431,0.902,0.285,0.093,0.125,-0.977,-0.213,-0.155,0.009,0.779,-0.466,0.885,-0.286,-0.003,15.0,15.0,0
1.393,-0.379,0.925,0.29,0.075,0.125,-0.976,-0.219,-0.162,-0.001,0.763,-0.416,0.91,-0.29,-0.051,15.0,15.0,0
1.376,-0.365,0.931,0.292,0.07,0.124,-0.962,-0.274,-0.163,0.017,0.745,-0.403,0.915,-0.293,-0.01,15.0,15.0,0
1.358,-0.365,0.931,0.292,0.068,0.121,-0.935,-0.353,-0.179,0.125,0.727,-0.403,0.915,-0.292,-0.011,15.0,15.0,0
1.341,-0.37,0.929,0.292,0.068,0.108,-0.882,-0.471,-0.187,0.267,0.709,-0.409,0.912,-0.293,-0.001,15.0,15.0,0
1.324,-0.394,0.919,0.291,0.074,0.101,-0.799,-0.601,-0.175,0.166,0.692,-0.433,0.901,-0.289,-0.015,15.0,15.0,0
1.306,-0.394,0.919,0.291,0.072,0.102,-0.738,-0.675,-0.139,0.07,0.674,-0.433,0.901,-0.286,-0.009,15.0,15.0,0
1.289,-0.399,0.917,0.291,0.072,0.102,-0.675,-0.738,-0.111,0.073,0.657,-0.439,0.899,-0.285,-0.02,15.0,15.0,0
1.271,-0.405,0.915,0.291,0.072,0.102,-0.618,-0.786,-0.087,0.067,0.639,-0.444,0.896,-0.278,0.017,15.0,15.0,0
1.254,-0.41,0.912,0.291,0.072,0.102,-0.565,-0.825,-0.071,0.062,0.622,-0.451,0.892,-0.282,0.003,15.0,15.0,0
1.236,-0.416,0.909,0.291,0.072,0.102,-0.521,-0.853,-0.054,0.052,0.604,-0.458,0.889,-0.285,-0.024,15.0,15.0,0
1.219,-0.422,0.907,0.291,0.072,0.102,-0.485,-0.874,-0.041,0.043,0.587,-0.464,0.886,-0.278,0.006,15.0,15.0,0
1.201,-0.428,0.904,0.291,0.072,0.102,-0.456,-0.89,-0.033,0.038,0.57,-0.47,0.883,-0.277,-0.01,15.0,15.0,0
1.184,-0.434,0.901,0.291,0.072,0.102,-0.434,-0.901,-0.022,0.026,0.552,-0.477,0.879,-0.272,0.018,15.0,15.0,0
1.167,-0.439,0.898,0.291,0.071,0.102,-0.413,-0.911,-0.024,0.029,0.535,-0.484,0.875,-0.278,0.0,15.0,15.0,0
1.149,-0.444,0.896,0.292,0.071,0.102,-0.386,-0.922,-0.036,0.047,0.518,-0.489,0.872,-0.275,-0.001,15.0,15.0,0
1.132,-0.435,0.9,0.293,0.066,0.102,-0.354,-0.935,-0.067,0.105,0.501,-0.482,0.876,-0.279,-0.017,17.44,12.56,0
1.114,-0.29,0.957,0.299,0.017,0.102,-0.423,-0.906,-0.063,0.138,0.483,-0.342,0.94,-0.284,0.05,19.57,10.43,0
1.095,-0.167,0.986,0.299,-0.022,0.102,-0.451,-0.892,-0.054,0.149,0.464,-0.224,0.975,-0.298,0.033,19.93,10.07,0
1.075,-0.037,0.999,0.294,-0.061,0.102,-0.483,-0.876,-0.028,0.159,0.444,-0.1,0.995,-0.294,0.064,19.99,10.01,0
1.054,0.157,0.988,0.276,-0.117,0.102,-0.56,-0.829,-0.02,0.181,0.424,0.092,0.996,-0.276,0.117,20.0,10.0,0
1.035,0.331,0.944,0.252,-0.163,0.102,-0.613,-0.79,0.003,0.2,0.404,0.27,0.963,-0.252,0.163,20.0,10.0,0
1.017,0.463,0.887,0.227,-0.197,0.102,-0.64,-0.769,0.028,0.193,0.386,0.411,0.912,-0.227,0.197,20.0,10.0,0
0.999,0.581,0.814,0.199,-0.224,0.102,-0.664,-0.748,0.045,0.189,0.368,0.542,0.841,-0.199,0.225,20.0,10.0,0
0.983,0.688,0.725,0.168,-0.248,0.102,-0.686,-0.727,0.062,0.183,0.351,0.665,0.747,-0.168,0.248,17.56,12.44,0
0.97,0.743,0.669,0.152,-0.259,0.102,-0.653,-0.757,0.052,0.158,0.338,0.739,0.674,-0.152,0.259,15.43,14.57,0
0.957,0.76,0.65,0.149,-0.26,0.102,-0.587,-0.81,0.056,0.128,0.325,0.774,0.633,-0.149,0.26,15.07,14.93,0
0.945,0.771,0.637,0.149,-0.26,0.102,-0.522,-0.853,0.054,0.102,0.313,0.805,0.594,-0.149,0.26,15.01,14.99,0
0.933,0.781,0.624,0.149,-0.26,0.102,-0.466,-0.885,0.049,0.08,0.302,0.834,0.552,-0.149,0.26,15.0,15.0,0
0.921,0.791,0.612,0.149,-0.26,0.102,-0.418,-0.908,0.051,0.066,0.292,0.863,0.505,-0.149,0.26,15.0,15.0,0
0.909,0.801,0.598,0.149,-0.26,0.102,-0.378,-0.926,0.039,0.051,0.283,0.891,0.454,-0.149,0.26,15.0,15.0,0
0.898,0.811,0.584,0.149,-0.26,0.102,-0.345,-0.939,0.032,0.039,0.274,0.917,0.399,-0.173,0.245,15.0,15.0,0
0.887,0.822,0.57,0.149,-0.26,0.102,-0.319,-0.948,0.025,0.029,0.264,0.939,0.343,-0.197,0.211,15.0,15.0,0
0.876,0.832,0.555,0.149,-0.26,0.102,-0.299,-0.954,0.017,0.021,0.254,0.957,0.29,-0.209,0.172,15.0,15.0,0
0.865,0.842,0.54,0.149,-0.26,0.102,-0.284,-0.959,0.024,0.018,0.243,0.97,0.241,-0.209,0.133,15.0,15.0,0
0.855,0.852,0.524,0.149,-0.26,0.102,-0.273,-0.962,0.011,0.012,0.232,0.98,0.197,-0.201,0.101,15.0,15.0,0
0.845,0.804,0.594,0.175,-0.244,0.102,-0.163,-0.987,-0.007,-0.005,0.222,0.966,0.259,-0.214,0.058,10.84,19.16,0
0.834,0.76,0.65,0.033,-0.038,0.102,-0.118,-0.993,0.042,-0.151,0.209,0.943,0.334,-0.062,-0.228,-2.34,7.38,0
0.827,0.701,0.713,0.006,-0.006,0.102,-0.117,-0.993,-0.013,-0.181,0.196,0.887,0.461,-0.012,-0.262,-4.55,5.4,0
0.823,0.613,0.79,0.001,-0.001,0.102,-0.103,-0.995,-0.049,-0.161,0.189,0.788,0.615,0.012,-0.236,-4.93,5.07,0
0.821,0.452,0.892,0.0,-0.0,0.102,-0.01,-1.0,-0.053,-0.138,0.186,0.603,0.797,0.027,-0.206,-4.99,5.01,0
0.82,0.231,0.973,0.0,-0.0,0.102,0.14,-0.99,-0.032,-0.118,0.185,0.336,0.942,0.041,-0.197,-5.0,5.0,0
0.819,0.008,1.0,0.0,0.0,0.102,0.291,-0.957,-0.009,-0.098,0.185,0.068,0.998,0.018,-0.07,-5.0,5.0,0
0.818,-0.205,0.979,0.0,0.0,0.102,0.438,-0.899,-0.002,-0.081,0.184,-0.156,0.988,0.001,-0.012,-5.0,5.0,0
0.811,-0.383,0.924,0.218,0.092,0.102,0.538,-0.843,-0.041,-0.15,0.178,-0.346,0.938,-0.219,-0.095,9.29,14.41,0
0.796,-0.453,0.891,0.258,0.131,0.102,0.514,-0.858,-0.015,-0.156,0.162,-0.446,0.895,-0.258,-0.131,14.04,14.9,0
0.78,-0.497,0.868,0.261,0.145,0.102,0.468,-0.884,-0.024,-0.14,0.147,-0.536,0.844,-0.238,-0.177,14.84,14.98,0
0.763,-0.568,0.823,0.251,0.164,0.102,0.457,-0.89,0.03,-0.126,0.132,-0.662,0.75,-0.251,-0.164,14.97,15.0,0
0.749,-0.611,0.792,0.245,0.173,0.102,0.422,-0.907,-0.003,-0.116,0.125,-0.76,0.65,-0.096,-0.208,15.0,15.0,0
0.734,-0.623,0.782,0.245,0.173,0.102,0.361,-0.932,0.019,-0.09,0.119,-0.841,0.541,-0.171,-0.215,15.0,15.0,0
0.719,-0.636,0.772,0.245,0.173,0.102,0.311,-0.95,0.027,-0.074,0.115,-0.91,0.415,-0.18,-0.202,15.0,15.0,0
0.704,-0.649,0.761,0.245,0.173,0.102,0.27,-0.963,0.02,-0.059,0.112,-0.963,0.271,-0.207,-0.192,15.0,15.0,0
0.69,-0.662,0.75,0.245,0.173,0.103,0.246,-0.969,-0.054,-0.045,0.112,-0.991,0.136,-0.147,-0.184,15.0,15.0,0
0.677,-0.675,0.738,0.245,0.173,0.108,0.238,-0.971,-0.094,-0.048,0.116,-1.0,0.024,-0.135,-0.181,15.0,15.0,0
0.663,-0.629,0.778,0.258,0.153,0.115,0.158,-0.987,-0.109,-0.025,0.12,-1.0,-0.011,-0.167,-0.153,18.95,11.05,0
0.649,-0.52,0.854,0.278,0.113,0.116,0.037,-0.999,-0.031,0.073,0.122,-1.0,0.021,-0.244,-0.113,19.82,10.18,0
0.633,-0.342,0.94,0.295,0.052,0.121,-0.997,0.074,-0.335,-0.034,0.121,-0.114,-0.993,-0.131,0.12,19.97,10.03,0
0.614,-0.13,0.992,0.3,-0.016,0.118,-0.993,0.121,-0.351,0.044,0.124,-0.252,-0.968,-0.08,0.19,20.0,10.0,0
0.595,0.104,0.995,0.288,-0.085,0.113,-0.99,0.144,-0.369,0.16,0.125,-0.365,-0.931,-0.024,0.261,20.0,10.0,0
0.577,0.33,0.944,0.261,-0.148,0.109,-0.989,0.148,-0.337,0.237,0.126,-0.46,-0.888,-0.02,0.301,20.0,10.0,0
0.561,0.518,0.855,0.227,-0.196,0.103,-0.993,0.12,-0.283,0.301,0.128,-0.513,-0.859,-0.034,0.31,20.0,10.0,1
0.545,0.69,0.724,0.147,-0.189,0.1,-0.997,0.082,-0.156,0.219,0.135,-0.556,-0.831,0.033,0.272,14.56,9.44,0
0.539,0.741,0.671,0.023,-0.033,0.099,-0.998,0.064,-0.002,-0.016,0.134,-0.532,-0.847,0.086,0.102,2.44,1.58,0
0.539,0.749,0.662,0.004,-0.006,0.099,-0.998,0.07,0.013,-0.029,0.13,-0.494,-0.87,0.125,0.048,0.41,0.27,0
0.537,0.752,0.66,0.001,-0.001,0.1,-0.997,0.075,0.025,-0.02,0.127,-0.462,-0.887,0.017,0.057,0.07,0.04,0
0.537,0.752,0.659,0.0,-0.0,0.1,-0.997,0.076,-0.0,-0.0,0.125,-0.427,-0.904,0.084,0.054,0.01,0.01,0
0.537,0.752,0.659,0.0,-0.0,0.1,-0.997,0.076,-0.0,-0.0,0.122,-0.384,-0.923,0.084,0.052,0.0,0.0,0
0.537,0.752,0.659,0.0,-0.0,0.1,-0.997,0.076,0.0,-0.0,0.12,-0.342,-0.94,0.079,0.047,0.0,0.0,0
0.537,0.752,0.659,0.0,-0.0,0.1,-0.997,0.076,0.0,-0.0,0.118,-0.3,-0.954,0.074,0.042,0.0,0.0,0
0.537,0.752,0.659,0.0,-0.0,0.1,-0.997,0.076,0.0,-0.0,0.116,-0.259,-0.966,0.071,0.038,0.0,0.0,0
0.537,0.752,0.659,0.0,-0.0,0.1,-0.997,0.076,-0.003,-0.004,0.114,-0.22,-0.975,0.069,0.033,0.0,0.0,0
0.537,0.752,0.659,0.0,-0.0,0.102,-0.996,0.084,-0.018,-0.046,0.112,-0.181,-0.983,0.069,0.029,0.0,0.0,0
0.537,0.752,0.659,0.0,-0.0,0.106,-0.994,0.112,-0.017,-0.095,0.11,-0.14,-0.99,0.084,0.024,0.0,0.0,0
